Day;L;M;S;P01;P1;P3;P5;P10;P15;P25;P50;P75;P85;P90;P95;P97;P99;P999;Tipo;Genero
604;0.0097;113.145;0.11204;7.999;8.716;9.163;9.409;9.8;10.073;10.491;11.315;12.202;12.707;13.06;13.602;13.966;14.679;15.986;P;M
605;0.0095;113.212;0.11205;8.003;8.721;9.168;9.414;9.806;10.079;10.497;11.321;12.21;12.715;13.068;13.61;13.974;14.688;15.996;P;M
606;0.0093;113.278;0.11207;8.008;8.725;9.173;9.419;9.811;10.085;10.503;11.328;12.217;12.722;13.076;13.619;13.983;14.697;16.007;P;M
607;0.0091;113.345;0.11208;8.012;8.73;9.178;9.425;9.817;10.091;10.509;11.335;12.224;12.73;13.084;13.627;13.991;14.706;16.017;P;M
608;0.0089;113.412;0.1121;8.016;8.735;9.183;9.43;9.823;10.097;10.515;11.341;12.232;12.738;13.092;13.636;14;14.716;16.028;P;M
609;0.0087;113.478;0.11212;8.021;8.74;9.189;9.435;9.828;10.102;10.521;11.348;12.239;12.745;13.1;13.644;14.009;14.725;16.038;P;M
610;0.0085;113.545;0.11213;8.025;8.745;9.194;9.441;9.834;10.108;10.527;11.355;12.246;12.753;13.108;13.652;14.018;14.734;16.048;P;M
611;0.0083;113.612;0.11215;8.03;8.75;9.199;9.446;9.839;10.114;10.533;11.361;12.254;12.761;13.116;13.661;14.027;14.744;16.059;P;M
612;0.0081;113.678;0.11216;8.034;8.755;9.204;9.451;9.845;10.12;10.539;11.368;12.261;12.768;13.124;13.669;14.035;14.753;16.069;P;M
613;0.0079;113.745;0.11218;8.038;8.759;9.209;9.457;9.851;10.125;10.545;11.375;12.268;12.776;13.132;13.678;14.044;14.762;16.08;P;M
614;0.0077;113.811;0.1122;8.043;8.764;9.214;9.462;9.856;10.131;10.551;11.381;12.276;12.784;13.14;13.686;14.053;14.772;16.09;P;M
615;0.0075;113.878;0.11221;8.047;8.769;9.22;9.467;9.862;10.137;10.558;11.388;12.283;12.792;13.148;13.694;14.061;14.781;16.1;P;M
616;0.0073;113.945;0.11223;8.052;8.774;9.225;9.473;9.867;10.143;10.564;11.395;12.29;12.799;13.156;13.703;14.07;14.79;16.111;P;M
617;0.0071;114.011;0.11224;8.056;8.779;9.23;9.478;9.873;10.149;10.57;11.401;12.297;12.807;13.164;13.711;14.079;14.799;16.121;P;M
618;0.0069;114.078;0.11226;8.06;8.784;9.235;9.483;9.878;10.154;10.576;11.408;12.305;12.815;13.172;13.72;14.087;14.809;16.132;P;M
619;0.0067;114.144;0.11228;8.065;8.789;9.24;9.488;9.884;10.16;10.582;11.414;12.312;12.822;13.18;13.728;14.096;14.818;16.142;P;M
620;0.0066;114.211;0.11229;8.069;8.793;9.245;9.494;9.89;10.166;10.588;11.421;12.319;12.83;13.188;13.736;14.105;14.827;16.152;P;M
621;0.0064;114.277;0.11231;8.074;8.798;9.25;9.499;9.895;10.172;10.594;11.428;12.327;12.838;13.196;13.745;14.113;14.837;16.163;P;M
622;0.0062;114.344;0.11233;8.078;8.803;9.256;9.504;9.901;10.177;10.6;11.434;12.334;12.846;13.204;13.753;14.122;14.846;16.174;P;M
623;0.006;11.441;0.11234;8.082;8.808;9.261;9.51;9.906;10.183;10.606;11.441;12.341;12.853;13.212;13.762;14.131;14.855;16.184;P;M
624;0.0058;114.477;0.11236;8.087;8.813;9.266;9.515;9.912;10.189;10.612;11.448;12.349;12.861;13.22;13.77;14.14;14.865;16.194;P;M
625;0.0056;114.543;0.11238;8.091;8.818;9.271;9.52;9.917;10.195;10.618;11.454;12.356;12.869;13.228;13.779;14.148;14.874;16.205;P;M
626;0.0054;11.461;0.11239;8.096;8.823;9.276;9.526;9.923;10.2;10.624;11.461;12.363;12.876;13.236;13.787;14.157;14.883;16.215;P;M
627;0.0052;114.676;0.11241;8.1;8.827;9.281;9.531;9.929;10.206;10.63;11.468;12.371;12.884;13.244;13.795;14.166;14.892;16.226;P;M
628;0.005;114.743;0.11243;8.104;8.832;9.286;9.536;9.934;10.212;10.636;11.474;12.378;12.892;13.252;13.804;14.175;14.902;16.236;P;M
629;0.0048;114.809;0.11244;8.109;8.837;9.292;9.542;9.94;10.218;10.642;11.481;12.385;12.9;13.26;13.812;14.183;14.911;16.246;P;M
630;0.0046;114.876;0.11246;8.113;8.842;9.297;9.547;9.945;10.223;10.648;11.488;12.393;12.907;13.268;13.821;14.192;14.92;16.257;P;M
631;0.0044;114.942;0.11248;8.117;8.847;9.302;9.552;9.951;10.229;10.654;11.494;12.4;12.915;13.276;13.829;14.201;14.93;16.267;P;M
632;0.0043;115.009;0.11249;8.122;8.852;9.307;9.557;9.956;10.235;10.66;11.501;12.407;12.923;13.284;13.837;14.209;14.939;16.278;P;M
633;0.0041;115.075;0.11251;8.126;8.856;9.312;9.563;9.962;10.241;10.666;11.508;12.415;12.93;13.292;13.846;14.218;14.948;16.288;P;M
634;0.0039;115.142;0.11253;8.13;8.861;9.317;9.568;9.967;10.246;10.672;11.514;12.422;12.938;13.3;13.854;14.227;14.958;16.299;P;M
635;0.0037;115.208;0.11254;8.135;8.866;9.322;9.573;9.973;10.252;10.679;11.521;12.429;12.946;13.308;13.863;14.235;14.967;16.309;P;M
636;0.0035;115.274;0.11256;8.139;8.871;9.327;9.579;9.979;10.258;10.685;11.527;12.437;12.953;13.316;13.871;14.244;14.976;16.319;P;M
637;0.0033;115.341;0.11258;8.143;8.875;9.332;9.584;9.984;10.264;10.691;11.534;12.444;12.961;13.324;13.88;14.253;14.986;16.33;P;M
638;0.0031;115.407;0.11259;8.148;8.88;9.338;9.589;9.99;10.269;10.697;11.541;12.451;12.969;13.332;13.888;14.262;14.995;16.34;P;M
639;0.0029;115.474;0.11261;8.152;8.885;9.343;9.594;9.995;10.275;10.703;11.547;12.459;12.977;13.34;13.897;14.27;15.004;16.351;P;M
640;0.0027;11.554;0.11263;8.157;8.89;9.348;9.6;10.001;10.281;10.709;11.554;12.466;12.984;13.348;13.905;14.279;15.014;16.361;P;M
641;0.0025;115.606;0.11265;8.161;8.895;9.353;9.605;10.006;10.286;10.715;11.561;12.473;12.992;13.356;13.913;14.288;15.023;16.372;P;M
642;0.0024;115.673;0.11266;8.165;8.9;9.358;9.61;10.012;10.292;10.721;11.567;12.48;13;13.364;13.922;14.297;15.032;16.382;P;M
643;0.0022;115.739;0.11268;8.17;8.904;9.363;9.615;10.017;10.298;10.727;11.574;12.488;13.007;13.372;13.93;14.305;15.041;16.393;P;M
644;0.002;115.806;0.1127;8.174;8.909;9.368;9.621;10.023;10.304;10.733;11.581;12.495;13.015;13.38;13.939;14.314;15.051;16.403;P;M
645;0.0018;115.872;0.11271;8.178;8.914;9.373;9.626;10.029;10.31;10.739;11.587;12.502;13.023;13.388;13.947;14.323;15.06;16.413;P;M
646;0.0016;115.938;0.11273;8.183;8.919;9.378;9.631;10.034;10.315;10.745;11.594;12.51;13.031;13.396;13.955;14.331;15.069;16.424;P;M
647;0.0014;116.005;0.11275;8.187;8.924;9.384;9.637;10.04;10.321;10.751;11.601;12.517;13.038;13.404;13.964;14.34;15.079;16.435;P;M
648;0.0012;116.071;0.11276;8.191;8.929;9.389;9.642;10.045;10.327;10.757;11.607;12.524;13.046;13.411;13.972;14.349;15.088;16.445;P;M
649;0.001;116.137;0.11278;8.196;8.933;9.394;9.647;10.051;10.332;10.763;11.614;12.532;13.054;13.419;13.981;14.358;15.097;16.455;P;M
650;0.0008;116.204;0.1128;8.2;8.938;9.399;9.652;10.056;10.338;10.769;11.62;12.539;13.061;13.428;13.989;14.366;15.107;16.466;P;M
651;0.0007;11.627;0.11282;8.204;8.943;9.404;9.658;10.062;10.344;10.775;11.627;12.546;13.069;13.436;13.998;14.375;15.116;16.476;P;M
652;0.0005;116.336;0.11283;8.209;8.948;9.409;9.663;10.067;10.35;10.781;11.634;12.553;13.077;13.443;14.006;14.384;15.125;16.486;P;M
653;0.0003;116.403;0.11285;8.213;8.953;9.414;9.668;10.073;10.355;10.787;11.64;12.561;13.085;13.452;14.014;14.393;15.135;16.497;P;M
654;0.0001;116.469;0.11287;8.217;8.957;9.419;9.673;10.078;10.361;10.793;11.647;12.568;13.092;13.46;14.023;14.401;15.144;16.508;P;M
655;-0.0001;116.535;0.11289;8.222;8.962;9.424;9.679;10.084;10.367;10.799;11.654;12.575;13.1;13.468;14.031;14.41;15.153;16.518;P;M
656;-0.0003;116.601;0.1129;8.226;8.967;9.429;9.684;10.089;10.373;10.805;11.66;12.583;13.108;13.475;14.04;14.419;15.163;16.528;P;M
657;-0.0005;116.668;0.11292;8.23;8.972;9.435;9.689;10.095;10.378;10.811;11.667;12.59;13.115;13.483;14.048;14.428;15.172;16.539;P;M
658;-0.0006;116.734;0.11294;8.235;8.976;9.44;9.694;10.1;10.384;10.817;11.673;12.597;13.123;13.491;14.057;14.436;15.181;16.55;P;M
659;-0.0008;11.68;0.11296;8.239;8.981;9.445;9.7;10.106;10.39;10.823;11.68;12.605;13.131;13.499;14.065;14.445;15.191;16.56;P;M
660;-0.001;116.866;0.11297;8.243;8.986;9.45;9.705;10.112;10.395;10.829;11.687;12.612;13.138;13.507;14.073;14.454;15.2;16.57;P;M
661;-0.0012;116.933;0.11299;8.248;8.991;9.455;9.71;10.117;10.401;10.835;11.693;12.619;13.146;13.515;14.082;14.462;15.209;16.581;P;M
662;-0.0014;116.999;0.11301;8.252;8.996;9.46;9.715;10.123;10.407;10.841;11.7;12.627;13.154;13.523;14.09;14.471;15.219;16.592;P;M
663;-0.0016;117.065;0.11303;8.256;9;9.465;9.721;10.128;10.413;10.847;11.707;12.634;13.162;13.531;14.099;14.48;15.228;16.602;P;M
664;-0.0018;117.131;0.11304;8.261;9.005;9.47;9.726;10.134;10.418;10.853;11.713;12.641;13.169;13.539;14.107;14.488;15.237;16.612;P;M
665;-0.0019;117.198;0.11306;8.265;9.01;9.475;9.731;10.139;10.424;10.859;11.72;12.649;13.177;13.547;14.116;14.497;15.247;16.623;P;M
666;-0.0021;117.264;0.11308;8.269;9.015;9.48;9.736;10.145;10.43;10.865;11.726;12.656;13.185;13.555;14.124;14.506;15.256;16.633;P;M
667;-0.0023;11.733;0.1131;8.273;9.019;9.485;9.742;10.15;10.435;10.871;11.733;12.663;13.192;13.563;14.133;14.515;15.265;16.644;P;M
668;-0.0025;117.396;0.11311;8.278;9.024;9.49;9.747;10.156;10.441;10.877;11.74;12.67;13.2;13.571;14.141;14.523;15.275;16.654;P;M
669;-0.0027;117.462;0.11313;8.282;9.029;9.495;9.752;10.161;10.447;10.883;11.746;12.678;13.208;13.579;14.149;14.532;15.284;16.665;P;M
670;-0.0029;117.528;0.11315;8.286;9.034;9.501;9.757;10.167;10.452;10.889;11.753;12.685;13.215;13.587;14.158;14.541;15.293;16.675;P;M
671;-0.003;117.595;0.11317;8.291;9.038;9.506;9.763;10.172;10.458;10.895;11.76;12.692;13.223;13.595;14.166;14.55;15.303;16.686;P;M
672;-0.0032;117.661;0.11318;8.295;9.043;9.511;9.768;10.178;10.464;10.901;11.766;12.7;13.231;13.603;14.174;14.558;15.312;16.696;P;M
673;-0.0034;117.727;0.1132;8.299;9.048;9.516;9.773;10.183;10.47;10.907;11.773;12.707;13.239;13.611;14.183;14.567;15.321;16.707;P;M
674;-0.0036;117.793;0.11322;8.304;9.053;9.521;9.778;10.189;10.475;10.913;11.779;12.714;13.246;13.619;14.191;14.576;15.331;16.717;P;M
675;-0.0038;117.859;0.11324;8.308;9.058;9.526;9.784;10.194;10.481;10.919;11.786;12.722;13.254;13.627;14.2;14.585;15.34;16.728;P;M
676;-0.004;117.925;0.11326;8.312;9.062;9.531;9.789;10.2;10.487;10.925;11.793;12.729;13.262;13.635;14.208;14.593;15.35;16.738;P;M
677;-0.0041;117.991;0.11327;8.317;9.067;9.536;9.794;10.205;10.492;10.931;11.799;12.736;13.269;13.643;14.217;14.602;15.359;16.748;P;M
678;-0.0043;118.057;0.11329;8.321;9.072;9.541;9.799;10.211;10.498;10.937;11.806;12.743;13.277;13.651;14.225;14.611;15.368;16.759;P;M
679;-0.0045;118.124;0.11331;8.325;9.077;9.546;9.805;10.216;10.504;10.943;11.812;12.751;13.285;13.659;14.234;14.62;15.377;16.77;P;M
680;-0.0047;11.819;0.11333;8.329;9.081;9.551;9.81;10.222;10.51;10.949;11.819;12.758;13.292;13.667;14.242;14.628;15.387;16.78;P;M
681;-0.0049;118.256;0.11335;8.334;9.086;9.556;9.815;10.227;10.515;10.955;11.826;12.765;13.3;13.675;14.251;14.637;15.396;16.791;P;M
682;-0.0051;118.322;0.11336;8.338;9.091;9.561;9.82;10.233;10.521;10.961;11.832;12.773;13.308;13.683;14.259;14.646;15.405;16.801;P;M
683;-0.0052;118.388;0.11338;8.342;9.096;9.566;9.825;10.238;10.527;10.967;11.839;12.78;13.316;13.691;14.267;14.654;15.415;16.812;P;M
684;-0.0054;118.454;0.1134;8.346;9.1;9.571;9.831;10.244;10.532;10.973;11.845;12.787;13.323;13.699;14.276;14.663;15.424;16.822;P;M
685;-0.0056;11.852;0.11342;8.351;9.105;9.576;9.836;10.249;10.538;10.979;11.852;12.794;13.331;13.707;14.284;14.672;15.434;16.833;P;M
686;-0.0058;118.586;0.11344;8.355;9.11;9.581;9.841;10.255;10.544;10.985;11.859;12.802;13.339;13.715;14.293;14.681;15.443;16.844;P;M
687;-0.006;118.652;0.11345;8.359;9.115;9.587;9.846;10.26;10.549;10.991;11.865;12.809;13.346;13.723;14.301;14.689;15.452;16.854;P;M
688;-0.0061;118.718;0.11347;8.364;9.119;9.592;9.852;10.266;10.555;10.997;11.872;12.816;13.354;13.731;14.309;14.698;15.461;16.864;P;M
689;-0.0063;118.784;0.11349;8.368;9.124;9.597;9.857;10.271;10.561;11.003;11.878;12.824;13.362;13.739;14.318;14.707;15.471;16.875;P;M
690;-0.0065;11.885;0.11351;8.372;9.129;9.602;9.862;10.277;10.566;11.009;11.885;12.831;13.369;13.747;14.326;14.716;15.48;16.885;P;M
691;-0.0067;118.916;0.11353;8.376;9.134;9.607;9.867;10.282;10.572;11.015;11.892;12.838;13.377;13.755;14.335;14.724;15.49;16.896;P;M
692;-0.0069;118.982;0.11354;8.381;9.138;9.612;9.872;10.288;10.578;11.021;11.898;12.845;13.385;13.763;14.343;14.733;15.499;16.906;P;M
693;-0.007;119.048;0.11356;8.385;9.143;9.617;9.878;10.293;10.583;11.027;11.905;12.853;13.392;13.771;14.351;14.742;15.508;16.917;P;M
694;-0.0072;119.114;0.11358;8.389;9.148;9.622;9.883;10.299;10.589;11.033;11.911;12.86;13.4;13.779;14.36;14.751;15.518;16.927;P;M
695;-0.0074;11.918;0.1136;8.393;9.153;9.627;9.888;10.304;10.595;11.039;11.918;12.867;13.408;13.787;14.368;14.759;15.527;16.938;P;M
696;-0.0076;119.246;0.11362;8.398;9.157;9.632;9.893;10.31;10.6;11.045;11.925;12.875;13.416;13.795;14.377;14.768;15.536;16.949;P;M
697;-0.0078;119.312;0.11364;8.402;9.162;9.637;9.898;10.315;10.606;11.051;11.931;12.882;13.423;13.803;14.385;14.777;15.546;16.959;P;M
698;-0.0079;119.378;0.11365;8.406;9.167;9.642;9.904;10.321;10.612;11.057;11.938;12.889;13.431;13.811;14.394;14.785;15.555;16.969;P;M
699;-0.0081;119.444;0.11367;8.411;9.172;9.647;9.909;10.326;10.618;11.063;11.944;12.896;13.439;13.819;14.402;14.794;15.564;16.98;P;M
700;-0.0083;11.951;0.11369;8.415;9.176;9.652;9.914;10.332;10.623;11.069;11.951;12.904;13.446;13.827;14.411;14.803;15.574;16.991;P;M
701;-0.0085;119.576;0.11371;8.419;9.181;9.657;9.919;10.337;10.629;11.075;11.958;12.911;13.454;13.835;14.419;14.812;15.583;17.001;P;M
702;-0.0087;119.642;0.11373;8.423;9.186;9.662;9.924;10.342;10.635;11.081;11.964;12.918;13.462;13.843;14.428;14.821;15.593;17.012;P;M
703;-0.0088;119.707;0.11375;8.427;9.19;9.667;9.93;10.348;10.64;11.087;11.971;12.926;13.469;13.851;14.436;14.829;15.602;17.022;P;M
704;-0.009;119.773;0.11376;8.432;9.195;9.672;9.935;10.353;10.646;11.093;11.977;12.933;13.477;13.858;14.444;14.838;15.611;17.032;P;M
705;-0.0092;119.839;0.11378;8.436;9.2;9.677;9.94;10.359;10.652;11.099;11.984;12.94;13.485;13.867;14.453;14.847;15.62;17.043;P;M
706;-0.0094;119.905;0.1138;8.44;9.205;9.682;9.945;10.364;10.657;11.105;11.991;12.947;13.492;13.875;14.461;14.855;15.63;17.054;P;M
707;-0.0095;119.971;0.11382;8.445;9.209;9.687;9.95;10.37;10.663;11.111;11.997;12.955;13.5;13.883;14.47;14.864;15.639;17.064;P;M
708;-0.0097;120.037;0.11384;8.449;9.214;9.692;9.956;10.375;10.668;11.117;12.004;12.962;13.508;13.891;14.478;14.873;15.649;17.075;P;M
709;-0.0099;120.103;0.11386;8.453;9.219;9.697;9.961;10.381;10.674;11.123;12.01;12.969;13.516;13.899;14.487;14.882;15.658;17.086;P;M
710;-0.0101;120.168;0.11388;8.457;9.223;9.702;9.966;10.386;10.68;11.129;12.017;12.977;13.523;13.907;14.495;14.89;15.667;17.096;P;M
711;-0.0102;120.234;0.11389;8.462;9.228;9.707;9.971;10.392;10.685;11.135;12.023;12.984;13.531;13.914;14.503;14.899;15.676;17.106;P;M
712;-0.0104;12.03;0.11391;8.466;9.233;9.712;9.976;10.397;10.691;11.141;12.03;12.991;13.538;13.922;14.512;14.908;15.686;17.117;P;M
713;-0.0106;120.366;0.11393;8.47;9.238;9.717;9.982;10.403;10.697;11.147;12.037;12.998;13.546;13.93;14.52;14.917;15.695;17.127;P;M
714;-0.0108;120.431;0.11395;8.474;9.242;9.722;9.987;10.408;10.702;11.153;12.043;13.006;13.554;13.938;14.529;14.925;15.705;17.138;P;M
715;-0.011;120.497;0.11397;8.478;9.247;9.727;9.992;10.413;10.708;11.158;12.05;13.013;13.562;13.946;14.537;14.934;15.714;17.149;P;M
716;-0.0111;120.563;0.11399;8.483;9.252;9.732;9.997;10.419;10.714;11.164;12.056;13.02;13.569;13.954;14.545;14.943;15.724;17.159;P;M
717;-0.0113;120.629;0.11401;8.487;9.256;9.737;10.002;10.424;10.719;11.17;12.063;13.028;13.577;13.962;14.554;14.952;15.733;17.17;P;M
718;-0.0115;120.694;0.11403;8.491;9.261;9.742;10.007;10.43;10.725;11.176;12.069;13.035;13.585;13.97;14.562;14.96;15.742;17.18;P;M
719;-0.0117;12.076;0.11404;8.495;9.266;9.747;10.013;10.435;10.731;11.182;12.076;13.042;13.592;13.978;14.571;14.969;15.751;17.191;P;M
720;-0.0118;120.826;0.11406;8.5;9.271;9.752;10.018;10.441;10.736;11.188;12.083;13.049;13.6;13.986;14.579;14.978;15.761;17.201;P;M
721;-0.012;120.891;0.11408;8.504;9.275;9.757;10.023;10.446;10.742;11.194;12.089;13.056;13.608;13.994;14.587;14.986;15.77;17.212;P;M
722;-0.0122;120.957;0.1141;8.508;9.28;9.762;10.028;10.452;10.748;11.2;12.096;13.064;13.615;14.002;14.596;14.995;15.78;17.222;P;M
723;-0.0124;121.023;0.11412;8.512;9.285;9.767;10.033;10.457;10.753;11.206;12.102;13.071;13.623;14.01;14.604;15.004;15.789;17.233;P;M
724;-0.0125;121.088;0.11414;8.516;9.289;9.772;10.038;10.462;10.759;11.212;12.109;13.078;13.631;14.018;14.613;15.013;15.798;17.243;P;M
725;-0.0127;121.154;0.11416;8.521;9.294;9.777;10.043;10.468;10.764;11.218;12.115;13.086;13.638;14.026;14.621;15.021;15.808;17.254;P;M
726;-0.0129;12.122;0.11418;8.525;9.299;9.782;10.049;10.473;10.77;11.224;12.122;13.093;13.646;14.034;14.63;15.03;15.817;17.265;P;M
727;-0.0131;121.285;0.1142;8.529;9.303;9.787;10.054;10.479;10.776;11.23;12.129;13.1;13.654;14.042;14.638;15.039;15.827;17.275;P;M
728;-0.0132;121.351;0.11421;8.533;9.308;9.792;10.059;10.484;10.781;11.236;12.135;13.107;13.661;14.05;14.646;15.048;15.836;17.285;P;M
729;-0.0134;121.416;0.11423;8.538;9.313;9.797;10.064;10.49;10.787;11.242;12.142;13.115;13.669;14.058;14.655;15.056;15.845;17.296;P;M
730;-0.0136;121.482;0.11425;8.542;9.317;9.802;10.069;10.495;10.793;11.248;12.148;13.122;13.677;14.066;14.663;15.065;15.854;17.307;P;M
731;-0.0137;121.548;0.11427;8.546;9.322;9.807;10.075;10.501;10.798;11.254;12.155;13.129;13.684;14.074;14.672;15.074;15.864;17.317;P;M
732;-0.0139;121.613;0.11429;8.55;9.327;9.812;10.08;10.506;10.804;11.26;12.161;13.136;13.692;14.082;14.68;15.083;15.873;17.328;P;M
733;-0.0141;121.679;0.11431;8.554;9.331;9.817;10.085;10.511;10.81;11.265;12.168;13.144;13.7;14.09;14.689;15.091;15.883;17.338;P;M
734;-0.0143;121.744;0.11433;8.558;9.336;9.822;10.09;10.517;10.815;11.271;12.174;13.151;13.707;14.098;14.697;15.1;15.892;17.349;P;M
735;-0.0144;12.181;0.11435;8.563;9.341;9.827;10.095;10.522;10.821;11.277;12.181;13.158;13.715;14.106;14.705;15.109;15.901;17.36;P;M
736;-0.0146;121.875;0.11437;8.567;9.345;9.832;10.1;10.528;10.826;11.283;12.188;13.165;13.723;14.114;14.714;15.118;15.911;17.37;P;M
737;-0.0148;121.941;0.11439;8.571;9.35;9.837;10.105;10.533;10.832;11.289;12.194;13.173;13.73;14.122;14.722;15.126;15.92;17.381;P;M
738;-0.015;122.006;0.1144;8.575;9.355;9.842;10.111;10.539;10.838;11.295;12.201;13.18;13.738;14.129;14.731;15.135;15.929;17.391;P;M
739;-0.0151;122.072;0.11442;8.58;9.359;9.847;10.116;10.544;10.843;11.301;12.207;13.187;13.746;14.137;14.739;15.144;15.939;17.402;P;M
740;-0.0153;122.137;0.11444;8.584;9.364;9.852;10.121;10.549;10.849;11.307;12.214;13.194;13.753;14.145;14.747;15.152;15.948;17.412;P;M
741;-0.0155;122.202;0.11446;8.588;9.369;9.857;10.126;10.555;10.854;11.313;12.22;13.202;13.761;14.153;14.756;15.161;15.957;17.423;P;M
742;-0.0156;122.268;0.11448;8.592;9.373;9.862;10.131;10.56;10.86;11.319;12.227;13.209;13.769;14.161;14.764;15.17;15.967;17.433;P;M
743;-0.0158;122.333;0.1145;8.596;9.378;9.867;10.136;10.565;10.866;11.325;12.233;13.216;13.776;14.169;14.773;15.178;15.976;17.444;P;M
744;-0.016;122.398;0.11452;8.6;9.382;9.872;10.141;10.571;10.871;11.33;12.24;13.223;13.784;14.177;14.781;15.187;15.985;17.454;P;M
745;-0.0162;122.464;0.11454;8.605;9.387;9.877;10.146;10.576;10.877;11.336;12.246;13.231;13.792;14.185;14.79;15.196;15.995;17.465;P;M
746;-0.0163;122.529;0.11456;8.609;9.392;9.882;10.151;10.582;10.882;11.342;12.253;13.238;13.799;14.193;14.798;15.205;16.004;17.476;P;M
747;-0.0165;122.594;0.11458;8.613;9.396;9.887;10.157;10.587;10.888;11.348;12.259;13.245;13.807;14.201;14.806;15.213;16.014;17.486;P;M
748;-0.0167;12.266;0.1146;8.617;9.401;9.892;10.162;10.592;10.894;11.354;12.266;13.252;13.815;14.209;14.815;15.222;16.023;17.497;P;M
749;-0.0168;122.725;0.11462;8.621;9.406;9.896;10.167;10.598;10.899;11.36;12.273;13.26;13.822;14.217;14.823;15.231;16.032;17.507;P;M
750;-0.017;12.279;0.11464;8.625;9.41;9.901;10.172;10.603;10.905;11.366;12.279;13.267;13.83;14.225;14.832;15.24;16.042;17.518;P;M
751;-0.0172;122.855;0.11465;8.63;9.415;9.906;10.177;10.609;10.91;11.372;12.286;13.274;13.837;14.233;14.84;15.248;16.051;17.528;P;M
752;-0.0174;12.292;0.11467;8.634;9.42;9.911;10.182;10.614;10.916;11.378;12.292;13.281;13.845;14.241;14.848;15.257;16.06;17.539;P;M
753;-0.0175;122.986;0.11469;8.638;9.424;9.916;10.187;10.62;10.922;11.384;12.299;13.288;13.853;14.249;14.857;15.266;16.069;17.549;P;M
754;-0.0177;123.051;0.11471;8.642;9.429;9.921;10.192;10.625;10.927;11.39;12.305;13.296;13.86;14.256;14.865;15.274;16.079;17.56;P;M
755;-0.0179;123.116;0.11473;8.646;9.434;9.926;10.198;10.63;10.933;11.395;12.312;13.303;13.868;14.264;14.873;15.283;16.088;17.57;P;M
756;-0.018;123.181;0.11475;8.65;9.438;9.931;10.203;10.636;10.938;11.401;12.318;13.31;13.876;14.272;14.882;15.292;16.097;17.581;P;M
757;-0.0182;123.246;0.11477;8.654;9.443;9.936;10.208;10.641;10.944;11.407;12.325;13.317;13.883;14.28;14.89;15.3;16.107;17.591;P;M
758;-0.0184;123.311;0.11479;8.659;9.447;9.941;10.213;10.646;10.949;11.413;12.331;13.324;13.891;14.288;14.899;15.309;16.116;17.602;P;M
759;-0.0185;123.376;0.11481;8.663;9.452;9.946;10.218;10.652;10.955;11.419;12.338;13.332;13.898;14.296;14.907;15.318;16.125;17.613;P;M
760;-0.0187;123.441;0.11483;8.667;9.457;9.951;10.223;10.657;10.96;11.425;12.344;13.339;13.906;14.304;14.915;15.327;16.135;17.623;P;M
761;-0.0189;123.506;0.11485;8.671;9.461;9.956;10.228;10.662;10.966;11.431;12.351;13.346;13.914;14.312;14.924;15.335;16.144;17.634;P;M
762;-0.0191;123.571;0.11487;8.675;9.466;9.961;10.233;10.668;10.972;11.436;12.357;13.353;13.921;14.32;14.932;15.344;16.154;17.644;P;M
763;-0.0192;123.636;0.11489;8.679;9.47;9.965;10.238;10.673;10.977;11.442;12.364;13.361;13.929;14.328;14.941;15.353;16.163;17.655;P;M
764;-0.0194;123.701;0.11491;8.683;9.475;9.97;10.243;10.678;10.983;11.448;12.37;13.368;13.937;14.336;14.949;15.361;16.172;17.665;P;M
765;-0.0196;123.766;0.11493;8.687;9.48;9.975;10.248;10.684;10.988;11.454;12.377;13.375;13.944;14.344;14.957;15.37;16.182;17.676;P;M
766;-0.0197;12.383;0.11495;8.691;9.484;9.98;10.253;10.689;10.994;11.46;12.383;13.382;13.952;14.351;14.966;15.379;16.191;17.686;P;M
767;-0.0199;123.895;0.11497;8.696;9.489;9.985;10.258;10.694;10.999;11.466;12.39;13.389;13.959;14.359;14.974;15.387;16.2;17.697;P;M
768;-0.0201;12.396;0.11498;8.7;9.493;9.99;10.264;10.7;11.005;11.472;12.396;13.396;13.967;14.367;14.982;15.396;16.209;17.707;P;M
769;-0.0202;124.025;0.115;8.704;9.498;9.995;10.269;10.705;11.011;11.478;12.403;13.404;13.974;14.375;14.991;15.405;16.219;17.718;P;M
770;-0.0204;12.409;0.11502;8.708;9.503;10;10.274;10.711;11.016;11.483;12.409;13.411;13.982;14.383;14.999;15.413;16.228;17.728;P;M
771;-0.0206;124.154;0.11504;8.712;9.507;10.005;10.279;10.716;11.022;11.489;12.415;13.418;13.99;14.391;15.007;15.422;16.237;17.739;P;M
772;-0.0207;124.219;0.11506;8.716;9.512;10.01;10.284;10.721;11.027;11.495;12.422;13.425;13.997;14.399;15.016;15.431;16.246;17.749;P;M
773;-0.0209;124.284;0.11508;8.72;9.516;10.014;10.289;10.727;11.033;11.501;12.428;13.432;14.005;14.407;15.024;15.439;16.256;17.76;P;M
774;-0.0211;124.348;0.1151;8.725;9.521;10.019;10.294;10.732;11.038;11.507;12.435;13.439;14.012;14.415;15.032;15.448;16.265;17.77;P;M
775;-0.0212;124.413;0.11512;8.729;9.525;10.024;10.299;10.737;11.044;11.513;12.441;13.447;14.02;14.422;15.041;15.457;16.274;17.781;P;M
776;-0.0214;124.477;0.11514;8.733;9.53;10.029;10.304;10.743;11.049;11.518;12.448;13.454;14.028;14.43;15.049;15.465;16.284;17.791;P;M
